id,name,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,price,weekly_price,monthly_price,number_of_reviews,first_review,review_scores_rating,first_year
15911900,The RAD DONUT PAD!!,0.0,South Lawndale,41.85071,-87.70077,Entire home/apt,85.0,596.6346153846154,2585.4166666666665,148,2016-11-27,91.0,2016
15912388,Fabulous apartment with great amenities.,0.0,Uptown,41.9691,-87.65482,Entire home/apt,52.0,365.0,1581.6666666666667,93,2016-11-15,98.0,2016
15914497,Private unit close to everything in Chicago!,0.0,Near West Side,41.86425,-87.6464,Entire home/apt,75.0,526.4423076923077,2281.25,21,2018-08-28,98.0,2018
15917248,"Charming streets, sidewalk cafes, shops and bars",1.0,West Town,41.90227,-87.68081,Entire home/apt,110.0,772.1153846153846,3345.8333333333335,132,2017-04-02,99.0,2017
15925191,"African Safari: Homan Square (4 Queens, 8 Guests)",0.0,East Garfield Park,41.87314,-87.71487,Private room,49.0,343.9423076923077,1490.4166666666667,102,2017-01-06,84.0,2017
15925524,"Polar Pad: Homan Square (2 Queen, 4 Guests)",0.0,East Garfield Park,41.87332,-87.7137,Private room,39.0,273.75,1186.25,131,2017-01-06,87.0,2017
15925916,"Dragon Den: Homan Square (2 Queen, 4 Guests)",0.0,East Garfield Park,41.87191,-87.71525,Private room,39.0,273.75,1186.25,121,2017-01-06,86.0,2017
15925996,"Second City: Homan Square (6 Queens, 12 Guests)",0.0,East Garfield Park,41.87358,-87.71321,Private room,89.0,624.7115384615385,2707.0833333333335,104,2017-01-06,84.0,2017
15926037,"Paris Nights: Homan Square (2 Queen, 4 Guests)",0.0,East Garfield Park,41.87391,-87.71452,Private room,39.0,273.75,1186.25,126,2017-01-06,88.0,2017
15926153,"Big Ben: Homan Square (2 Queen, 4 Guests)",0.0,East Garfield Park,41.87343,-87.71461,Private room,49.0,343.9423076923077,1490.4166666666667,159,2017-01-06,88.0,2017
15926217,"Cosmos: Homan Square (Twin, 1 Guest)",0.0,East Garfield Park,41.87363,-87.71468,Private room,25.0,175.48076923076923,760.4166666666666,190,2017-01-01,85.0,2017
15926271,"Basement Suite: Homan Square (6 Queens, 12 Guests)",0.0,East Garfield Park,41.87378,-87.71446,Private room,49.0,343.9423076923077,1490.4166666666667,117,2017-01-06,82.0,2017
15926884,Traveler's Dream - 1 bed in a shared bedroom,0.0,Near North Side,41.89118,-87.62613,Shared room,150.0,1052.8846153846155,4562.5,8,2017-01-03,100.0,2017
15931204,Cozy & Comfy Logan Square Apartment,1.0,Logan Square,41.92718,-87.72145,Entire home/apt,120.0,842.3076923076923,3650.0,80,2016-11-26,99.0,2016
15939618,3BR Flat w/Free Street Parking in Humboldt Park,1.0,Humboldt Park,41.89873,-87.70326,Entire home/apt,75.0,526.4423076923077,2281.25,161,2016-12-21,99.0,2016
15942308,Traveler's Dream - 1 bed in a shared bedroom,0.0,Near North Side,41.89332,-87.62807,Shared room,150.0,1052.8846153846155,4562.5,1,2017-01-13,80.0,2017
15950510,Traveler's Dream - 1 bed in a shared bedroom,0.0,Near North Side,41.89274,-87.62754,Shared room,150.0,1052.8846153846155,4562.5,9,2018-01-07,87.0,2018
15954582,Andersonville Luxury Loft Space,1.0,Uptown,41.97437,-87.66395,Entire home/apt,110.0,772.1153846153846,3345.8333333333335,126,2016-11-30,99.0,2016
15956927,4 BR close to Logan Square with garage parking,0.0,Avondale,41.93846,-87.71357,Entire home/apt,300.0,2105.769230769231,9125.0,2,2017-06-04,100.0,2017
15956956,Traveler's Dream - 1 bed in a shared bedroom,0.0,Near North Side,41.89164,-87.62773,Shared room,150.0,1052.8846153846155,4562.5,6,2016-12-29,87.0,2016
15957773,Traveler's Dream - 1 bed in a shared bedroom,0.0,Near North Side,41.89283,-87.6284,Shared room,150.0,1052.8846153846155,4562.5,5,2017-06-11,80.0,2017
15966273,"Natural light, quiet neighborhood",0.0,West Town,41.89793,-87.67081,Private room,35.0,245.67307692307693,1064.5833333333333,4,2016-11-27,100.0,2016
15966295,"Sunny, Family-Friendly Apartment near Wicker Park Subway",1.0,West Town,41.89788,-87.66671,Entire home/apt,113.0,793.1730769230769,3437.0833333333335,81,2017-03-19,98.0,2017
15983050,Wrigley Field - Bright 2BR Apartment,1.0,North Center,41.94817,-87.6762,Entire home/apt,93.0,652.7884615384615,2828.75,126,2016-12-22,99.0,2016
15987055,Old Town 2BD/1BA Apt on the Park (Renovated 2015),1.0,Lincoln Park,41.91413,-87.63502,Entire home/apt,149.0,1045.8653846153845,4532.083333333333,84,2017-01-01,97.0,2017
15987927,Bright Large Logan Square 3 Bedroom,1.0,Logan Square,41.92872,-87.69738,Entire home/apt,139.0,975.6730769230769,4227.916666666667,132,2016-12-02,98.0,2016
15988886,Zen Lincoln Park Coach House,1.0,Lincoln Park,41.92184,-87.63996,Entire home/apt,112.0,786.1538461538462,3406.6666666666665,19,2017-03-31,100.0,2017
15990458,Logan Square Luxury,0.0,Logan Square,41.92205,-87.70488,Entire home/apt,175.0,1228.3653846153845,5322.916666666667,18,2016-11-27,99.0,2016
16001758,RARE HOUSE NEAR WICKER,1.0,West Town,41.90727,-87.6893,Entire home/apt,167.0,1172.2115384615386,5079.583333333333,31,2017-01-22,96.0,2017
16001987,"Luxury Loyola 3 Bedroom-2 Bath, Near Beach and El",1.0,Rogers Park,42.00166,-87.6653,Entire home/apt,256.0,1796.923076923077,7786.666666666667,31,2016-12-17,100.0,2016
16012260,Logan Square Spa,0.0,Logan Square,41.9151,-87.70596,Entire home/apt,1125.0,7896.634615384615,34218.75,4,2017-05-27,100.0,2017
16025694,Stunning Pulse break in the Heart of the City,0.0,West Town,41.88914,-87.64597,Entire home/apt,122.0,856.3461538461538,3710.8333333333335,10,2017-04-28,91.0,2017
16026075,Entire 1st Floor Apt near O'Hare/ORD & Blue Line,1.0,Jefferson Park,41.97108,-87.77055,Entire home/apt,70.0,491.34615384615387,2129.1666666666665,126,2017-03-26,99.0,2017
16040153,Private Apartment in Humboldt Park/Logan Square,0.0,West Town,41.91008,-87.70387,Entire home/apt,45.0,315.86538461538464,1368.75,73,2016-12-03,97.0,2016
16040801,Modern downtown spacious studio w/ stunning view!,0.0,Near North Side,41.89292,-87.61748,Entire home/apt,150.0,1052.8846153846155,4562.5,12,2016-11-21,96.0,2016
16052779,Cozy Private room,1.0,North Park,41.97783,-87.71556,Private room,28.0,196.53846153846155,851.6666666666666,29,2016-12-01,94.0,2016
16053938,Adventurer's Paradise-Shared,1.0,Loop,41.88263,-87.62402,Shared room,69.0,484.3269230769231,2098.75,21,2017-09-10,98.0,2017
16054326,Brand New Logan Square Private Floor with Laundry!,1.0,Avondale,41.93312,-87.70809,Private room,199.0,1396.826923076923,6052.916666666667,18,2017-06-04,100.0,2017
16056632,Trendy 2 bdrm 1 bath 2nd flr Apt off blue line,1.0,West Town,41.90967,-87.67982,Entire home/apt,200.0,1403.8461538461538,6083.333333333333,152,2016-12-28,98.0,2016
16070218,Cozy 2BD/1BA in Little Italy,0.0,Near West Side,41.87085,-87.66244,Entire home/apt,78.0,547.5,2372.5,3,2017-04-28,100.0,2017
16083600,Comfy & Hip 2br Apartment in Logan,1.0,Logan Square,41.92343,-87.71408,Entire home/apt,120.0,842.3076923076923,3650.0,31,2016-12-18,92.0,2016
16085942,Private bed & bath in huge apartment by the lake,0.0,Uptown,41.97231,-87.65081,Private room,46.0,322.88461538461536,1399.1666666666667,77,2017-01-01,86.0,2017
16088081,Large bedroom in large apartment in Uptown,0.0,Uptown,41.97245,-87.65264,Private room,59.0,414.13461538461536,1794.5833333333333,100,2016-11-27,93.0,2016
16096254,Private bedroom (Q) in Spacious Modern Condo,0.0,Near West Side,41.87404,-87.68853,Private room,45.0,315.86538461538464,1368.75,44,2016-12-02,97.0,2016
16109014,Cozy one bedroom apartment close to OHare/Rosemont,0.0,Ohare,41.9727,-87.84363,Entire home/apt,95.0,666.8269230769231,2889.5833333333335,23,2016-11-29,93.0,2016
16125516,Beautiful Art Deco Apt in  Lake View,0.0,Lake View,41.94274,-87.64141,Entire home/apt,220.0,1544.2307692307693,6691.666666666667,24,2017-10-04,99.0,2017
16141743,W. Wicker Park,1.0,West Town,41.90491,-87.69161,Private room,75.0,526.4423076923077,2281.25,16,2017-05-29,100.0,2017
16143163,Cozy Beacon in Chicago,1.0,Uptown,41.96792,-87.65644,Entire home/apt,97.0,680.8653846153846,2950.4166666666665,67,2017-01-02,98.0,2017
16143701,"Charming, spacious cozy 2 bedrooms",1.0,West Town,41.90953,-87.69113,Entire home/apt,85.0,596.6346153846154,2585.4166666666665,93,2017-03-11,98.0,2017
16146505,En-suite near UChicago,1.0,Woodlawn,41.781,-87.59646,Private room,35.0,245.67307692307693,1064.5833333333333,64,2016-12-30,96.0,2016
16163018,Amazing 2BR-2BA in the heart of Downtown Chicago,0.0,Loop,41.88413,-87.62669,Entire home/apt,248.0,1740.7692307692307,7543.333333333333,178,2016-12-17,94.0,2016
16163330,Quiet Space to sleep & rest,0.0,Humboldt Park,41.91128,-87.70246,Private room,20.0,140.3846153846154,608.3333333333334,36,2017-01-02,96.0,2017
16164178,"Sweet, colorful studio in diverse Old Irving Park",1.0,Irving Park,41.96019,-87.72927,Entire home/apt,37.0,259.71153846153845,1125.4166666666667,81,2016-12-11,98.0,2016
16164645,Urban Worker Cottage,0.0,Logan Square,41.92069,-87.71941,Entire home/apt,180.0,1263.4615384615386,5475.0,5,2017-04-04,90.0,2017
16172970,Super Snug and Cozy Basement Room,0.0,South Shore,41.76476,-87.5737,Private room,25.0,175.48076923076923,760.4166666666666,60,2016-12-03,88.0,2016
16174963,2 BR Apartment Near the 606 - Bright and Updated!,0.0,Logan Square,41.91588,-87.70487,Entire home/apt,89.0,624.7115384615385,2707.0833333333335,118,2017-04-02,93.0,2017
16178088,Lofted 2nd Floor Apartment with Spiral Staircase,1.0,Logan Square,41.92214,-87.68826,Entire home/apt,110.0,772.1153846153846,3345.8333333333335,198,2017-03-05,96.0,2017
16190760,New + Bright Apartment in West Town,1.0,West Town,41.90486,-87.68915,Private room,95.0,666.8269230769231,2889.5833333333335,27,2018-03-18,100.0,2018
16192132,Lincoln Park Avant Artist's Private 1891 Apartment,1.0,Lincoln Park,41.93168,-87.64549,Private room,115.0,807.2115384615385,3497.9166666666665,108,2016-12-11,99.0,2016
16194451,Central Park Cute and Comfy Private Room,0.0,North Lawndale,41.85304,-87.71498,Private room,43.0,301.8269230769231,1307.9166666666667,1,2017-05-08,100.0,2017
16207508,Modern 2ba/2br + easy trans + 15 walk to McCormick,1.0,Douglas,41.84499,-87.62505,Entire home/apt,150.0,1052.8846153846155,4562.5,157,2016-12-28,96.0,2016
16213557,"1st floor luxury flat, 8 mins from Logan Sq stop",1.0,Avondale,41.93442,-87.70554,Entire home/apt,75.0,526.4423076923077,2281.25,1,2017-03-26,100.0,2017
16213713,"Bright and spacious, modern 2-bedroom in Edgewater",1.0,Edgewater,41.98185,-87.66035,Entire home/apt,150.0,1052.8846153846155,4562.5,44,2017-01-01,98.0,2017
16225638,LAKESHORE EAST 1 BED MILLENNIUM PARK CLEAN| SPA,0.0,Loop,41.88709,-87.61586,Entire home/apt,168.0,1179.2307692307693,5110.0,3,2017-05-04,100.0,2017
16229723,Andersonville Living,1.0,Edgewater,41.98587,-87.66813,Entire home/apt,90.0,631.7307692307693,2737.5,171,2016-12-29,99.0,2016
16236477,Charming & Cozy 2Bd Suite Near Lake w/Free Parking,0.0,Grand Boulevard,41.8119,-87.61286,Entire home/apt,95.0,666.8269230769231,2889.5833333333335,53,2017-01-01,93.0,2017
16241282,Sunny and Modern Logan Square Condo!,0.0,Logan Square,41.93094,-87.71188,Entire home/apt,125.0,877.4038461538462,3802.0833333333335,4,2017-01-01,87.0,2017
16244756,Cool and Spacious Bedroom in East Humboldt Park,1.0,West Town,41.90472,-87.68962,Private room,35.0,245.67307692307693,1064.5833333333333,8,2016-12-19,100.0,2016
16246568,"Dwntwn CHi luxury, walk to Mag Mile, Rush Street",1.0,Near North Side,41.90165,-87.6335,Private room,100.0,701.9230769230769,3041.6666666666665,124,2017-02-22,96.0,2017
16260159,Alewyfe Inn- Urban Gothic Farmhouse for 7 near CTA,1.0,North Lawndale,41.8573,-87.6956,Entire home/apt,95.0,666.8269230769231,2889.5833333333335,1,2017-07-24,100.0,2017
16275886,Amazing 2 bedroom in Wicker Park,1.0,West Town,41.91116,-87.67426,Entire home/apt,205.0,1438.9423076923076,6235.416666666667,81,2016-12-09,99.0,2016
16297519,Traveler's Dream - 1 bed in a shared bedroom,0.0,Near North Side,41.89298,-87.627,Shared room,150.0,1052.8846153846155,4562.5,10,2017-12-04,90.0,2017
16302846,"Fully-renovated, modern 1-BR w parking spot!",1.0,Lake View,41.94019,-87.66275,Entire home/apt,79.0,554.5192307692307,2402.9166666666665,88,2016-12-21,99.0,2016
16303271,"Great Studio Apt in Heart of Wrigley, Lakeview!",0.0,Lake View,41.94989,-87.65115,Entire home/apt,125.0,877.4038461538462,3802.0833333333335,235,2016-12-16,89.0,2016
16310732,Historic and Art-filled Two Bedroom Condo Downtown,1.0,Near North Side,41.90424,-87.63435,Entire home/apt,425.0,2983.173076923077,12927.083333333334,26,2017-01-01,99.0,2017
16312016,"Sunny, 3bd 2.5bth Townhome w/ Private Entrance",0.0,Humboldt Park,41.9123,-87.70711,Entire home/apt,215.0,1509.1346153846155,6539.583333333333,49,2017-01-01,96.0,2017
16318864,Charming 1 Bedroom Near Wrigley Field!,0.0,Lake View,41.94597,-87.66303,Entire home/apt,159.0,1116.0576923076924,4836.25,48,2016-12-25,100.0,2016
16332152,Traveler's Dream - 1 bed in a shared bedroom,0.0,Near North Side,41.89132,-87.62804,Shared room,150.0,1052.8846153846155,4562.5,3,2018-01-02,100.0,2018
16353834,Luxury With Amazing Views In A Modern Building,0.0,Near North Side,41.89087,-87.62262,Entire home/apt,199.0,1396.826923076923,6052.916666666667,3,2017-01-16,100.0,2017
16353883,"Old Irving Park 2 bd/1 ba, 20 mins to Downtown",1.0,Irving Park,41.95061,-87.73584,Entire home/apt,125.0,877.4038461538462,3802.0833333333335,23,2017-09-11,97.0,2017
16355347,"Colorful, Chill, Well Appointed Wicker Park 2BR",0.0,West Town,41.90527,-87.6864,Entire home/apt,69.0,484.3269230769231,2098.75,82,2017-01-03,95.0,2017
16355554,Bright & Cheerful Wicker Park 2BR,0.0,West Town,41.90411,-87.68554,Entire home/apt,76.0,533.4615384615385,2311.6666666666665,84,2016-12-29,94.0,2016
16365205,Frida 2720 (2F),0.0,North Lawndale,41.85738,-87.69477,Private room,28.0,196.53846153846155,851.6666666666666,121,2016-12-28,93.0,2016
16376456,Skyline Views from a Roof in Hip Wicker Park,1.0,West Town,41.91119,-87.679,Entire home/apt,319.0,2239.1346153846152,9702.916666666666,27,2018-01-24,96.0,2018
16376550,Fully-equipped condo near Medical District,0.0,East Garfield Park,41.87127,-87.72007,Entire home/apt,57.0,400.09615384615387,1733.75,2,2017-08-16,100.0,2017
16382486,"Cozy ukranian village 2 bed, 3bath",1.0,West Town,41.89674,-87.69211,Entire home/apt,173.0,1214.326923076923,5262.083333333333,39,2017-02-10,99.0,2017
16392471,Open-Concept 2BR in Wicker Park by Sonder,0.0,West Town,41.91042,-87.67682,Entire home/apt,122.0,856.3461538461538,3710.8333333333335,37,2016-12-29,95.0,2016
16403903,Traveler's Dream - 1 bed in a shared bedroom,0.0,Near North Side,41.89198,-87.62636,Shared room,150.0,1052.8846153846155,4562.5,6,2017-03-04,80.0,2017
16403976,Cozy Room w/ Private Bath in Logan Square/Bucktown,0.0,Logan Square,41.91515,-87.68899,Private room,75.0,526.4423076923077,2281.25,25,2017-05-04,98.0,2017
16424508,Magical Logan Square Artist Apartment,0.0,Logan Square,41.9227,-87.6918,Entire home/apt,85.0,596.6346153846154,2585.4166666666665,60,2016-12-23,98.0,2016
16424924,Quiet and clean Wicker Park condo - close to train,1.0,West Town,41.90856,-87.68043,Private room,89.0,624.7115384615385,2707.0833333333335,22,2017-03-12,98.0,2017
16425746,Winchester Flats,1.0,West Town,41.8962,-87.67587,Entire home/apt,175.0,1228.3653846153845,5322.916666666667,20,2017-06-05,99.0,2017
16429143,Large 2 BR Apt in the Lincoln Park,0.0,Lake View,41.93384,-87.64503,Entire home/apt,221.0,1551.25,6722.083333333333,12,2017-08-06,97.0,2017
16442292,Traveler's Dream - 1 bed in a shared bedroom,0.0,Near North Side,41.89143,-87.62787,Shared room,150.0,1052.8846153846155,4562.5,17,2017-02-18,96.0,2017
16447317,"Convenient room close to Downtown, Museums, & Sox",0.0,Bridgeport,41.84698,-87.64794,Private room,35.0,245.67307692307693,1064.5833333333333,242,2016-12-27,92.0,2016
16449136,Logan Square Hot spot - Room!  Casa Particular 1,1.0,Avondale,41.93487,-87.7088,Private room,74.0,519.4230769230769,2250.8333333333335,29,2017-01-09,98.0,2017
16453692,Stunning Old Town Penthouse with Private Rooftop,1.0,Near North Side,41.905,-87.6337,Entire home/apt,999.0,7012.211538461538,30386.25,55,2017-01-22,100.0,2017
16466618,Spacious 2Bd 2Bth Condo-Wicker Park near Blue Line,0.0,West Town,41.90205,-87.66505,Entire home/apt,89.0,624.7115384615385,2707.0833333333335,4,2017-03-08,100.0,2017
16479665,Noble Square squat spot,0.0,West Town,41.89241,-87.66211,Private room,47.0,329.90384615384613,1429.5833333333333,76,2017-10-08,95.0,2017
16480895,"Luxury 2B/2B panoramic views, 5 stars amenities",0.0,Near North Side,41.89211,-87.62263,Entire home/apt,358.0,2512.8846153846152,10889.166666666666,23,2017-01-31,83.0,2017
16486129,IDA'S 2720 (2F ),0.0,North Lawndale,41.85657,-87.69344,Private room,28.0,196.53846153846155,851.6666666666666,178,2017-02-21,91.0,2017
16493494,Private Bedroom and Bathroom in Vibrant Pilsen,1.0,Lower West Side,41.85653,-87.65558,Private room,35.0,245.67307692307693,1064.5833333333333,8,2017-01-08,100.0,2017
16516883,Bold 2BR in Lake View by Sonder,0.0,Lake View,41.93851,-87.66241,Entire home/apt,94.0,659.8076923076923,2859.1666666666665,25,2017-02-19,97.0,2017
16517187,Bright 3BR in Lake View by Sonder,0.0,Lake View,41.93654,-87.66161,Entire home/apt,100.0,701.9230769230769,3041.6666666666665,27,2017-02-20,96.0,2017
16517516,Stunning 3BR in Lake View by Sonder,0.0,Lake View,41.9368,-87.66315,Entire home/apt,137.0,961.6346153846154,4167.083333333333,14,2016-12-30,87.0,2016
16517696,Unique 3BR in Lake View by Sonder,0.0,Lake View,41.93873,-87.66141,Entire home/apt,117.0,821.25,3558.75,37,2017-01-01,96.0,2017
16517889,Bohemian 2BR in Lake View by Sonder,0.0,Lake View,41.93889,-87.66135,Entire home/apt,94.0,659.8076923076923,2859.1666666666665,19,2016-12-29,93.0,2016
16519674,Cozy Garden Apt in North Center,0.0,North Center,41.95661,-87.67801,Entire home/apt,115.0,807.2115384615385,3497.9166666666665,6,2017-02-28,100.0,2017
16528632,Private Entry 1 Bdrm Near Transit,1.0,Humboldt Park,41.89625,-87.73064,Entire home/apt,25.0,175.48076923076923,760.4166666666666,153,2017-03-31,95.0,2017
16539717,Architectural 2BR in Lincoln Park by Sonder,0.0,Lincoln Park,41.92446,-87.63883,Entire home/apt,175.0,1228.3653846153845,5322.916666666667,33,2017-01-28,93.0,2017
16545677,High-Rise Urban Vistas from a Contemporary City Pad,1.0,Near West Side,41.88042,-87.64301,Entire home/apt,169.0,1186.25,5140.416666666667,194,2017-01-02,98.0,2017
16567888,Cozy and Clean 2BR in Wicker Park,0.0,West Town,41.90577,-87.68287,Entire home/apt,95.0,666.8269230769231,2889.5833333333335,11,2017-01-15,91.0,2017
16568427,Private Bedroom (F) in a Modern and Spacious Condo,0.0,Near West Side,41.87475,-87.69,Private room,40.0,280.7692307692308,1216.6666666666667,2,2017-03-01,100.0,2017
16578255,United Center-West loop-2 bed/Blackhawks/BlueLine,1.0,West Town,41.89016,-87.65811,Entire home/apt,100.0,701.9230769230769,3041.6666666666665,8,2017-02-20,94.0,2017
16584586,Hotel Perks - Private Bedroom | Private Bathroom,0.0,Near North Side,41.89265,-87.62807,Private room,600.0,4211.538461538462,18250.0,10,2017-05-26,94.0,2017
16595978,Excellent Wicker Park / Noble Square Apartment,0.0,West Town,41.90835,-87.66808,Entire home/apt,55.0,386.0576923076923,1672.9166666666667,3,2017-01-14,93.0,2017
16599263,Relaxing Home mins from McCormick Place/Downtown,0.0,Grand Boulevard,41.81898,-87.61781,Entire home/apt,110.0,772.1153846153846,3345.8333333333335,88,2017-02-06,94.0,2017
16599460,10 Minutes from Downtown! 2 Bed 2 Bath,0.0,West Town,41.89743,-87.66307,Entire home/apt,100.0,701.9230769230769,3041.6666666666665,12,2017-03-03,96.0,2017
16617305,Single Bed in Shared Room 1,1.0,West Town,41.90993,-87.68895,Shared room,49.0,343.9423076923077,1490.4166666666667,64,2017-08-12,96.0,2017
16618981,Comfy Furnished 2 bedroom apt near CTA/orange line,0.0,Mckinley Park,41.82805,-87.67548,Entire home/apt,99.0,694.9038461538462,3011.25,23,2017-04-24,91.0,2017
